id,tp_mm_day,status,source_branch,source_commit,origin_month
2019_02_2.75_-86.75,5.372145,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-86.50,5.194634,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-86.25,4.906669,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-86.00,4.889929,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-85.75,4.596875,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-85.50,4.466787,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-85.25,4.210050,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-85.00,4.086155,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-84.75,3.873286,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-84.50,3.787847,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-84.25,3.616393,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-84.00,3.368701,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-83.75,3.220315,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-83.50,2.959667,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-83.25,2.847009,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-83.00,2.632196,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-82.75,2.517586,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-82.50,2.226057,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-82.25,2.135274,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-82.00,2.092574,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-81.75,2.023048,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-81.50,2.203389,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-81.25,2.146685,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-81.00,2.396143,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-80.75,2.365347,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-80.50,2.764213,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-80.25,2.959035,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-80.00,3.463865,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-79.75,3.746987,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-79.50,4.125516,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-79.25,5.297380,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-79.00,5.842974,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-78.75,8.523614,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-78.50,9.014503,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-78.25,12.117427,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-78.00,17.284964,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-77.75,22.365089,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-77.50,23.649658,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-77.25,25.659487,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-77.00,18.309031,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-76.75,9.212797,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-76.50,13.829624,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-76.25,14.303998,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-76.00,11.334545,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-75.75,8.069713,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-75.50,5.253229,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-75.25,5.203581,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-75.00,8.730799,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-74.75,8.379342,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-74.50,3.217652,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-74.25,8.744440,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-74.00,6.583612,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-73.75,4.971970,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-73.50,6.809751,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-73.25,6.684900,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-73.00,5.476080,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-72.75,4.964763,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-72.50,5.109951,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-72.25,5.080545,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-72.00,4.472799,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-71.75,5.482563,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-71.50,5.171792,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-71.25,4.950883,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-71.00,5.104591,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-70.75,5.602733,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-70.50,5.842141,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-70.25,5.632688,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-70.00,6.444573,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-69.75,5.583686,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-69.50,5.908631,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-69.25,5.987012,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-69.00,6.167867,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-68.75,6.292258,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-68.50,6.170746,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-68.25,6.240196,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-68.00,6.784224,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-67.75,6.193780,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-67.50,6.935493,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-67.25,6.526057,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-67.00,7.016844,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-66.75,7.453391,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-66.50,7.613358,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-66.25,7.687895,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-66.00,7.499594,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-65.75,6.792079,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-65.50,7.252169,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-65.25,6.176590,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-65.00,5.733717,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-64.75,6.815845,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-64.50,8.963727,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-64.25,7.517806,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-64.00,3.857758,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-63.75,3.049911,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-63.50,3.990957,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-63.25,3.163557,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-63.00,3.158287,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-62.75,4.154635,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-62.50,3.342526,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-62.25,2.889274,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-62.00,2.584490,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-61.75,2.087847,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-61.50,1.642274,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-61.25,1.557637,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-61.00,1.287626,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-60.75,1.150964,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-60.50,1.279010,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-60.25,1.260739,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-60.00,1.110985,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-59.75,1.002012,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-59.50,0.906240,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-59.25,1.052287,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-59.00,1.669422,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-58.75,2.165181,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-58.50,3.277333,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-58.25,3.262437,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-58.00,3.425254,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-57.75,3.538780,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-57.50,3.497415,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-57.25,3.533999,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-57.00,3.426901,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-56.75,2.942834,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-56.50,2.616528,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-56.25,2.947057,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-56.00,3.590190,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-55.75,4.216403,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-55.50,4.154478,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-55.25,4.829378,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-55.00,5.119254,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-54.75,4.870503,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-54.50,5.247787,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-54.25,5.090666,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-54.00,4.650347,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-53.75,4.924601,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-53.50,5.184422,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-53.25,5.263993,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-53.00,5.462821,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-52.75,5.823192,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-52.50,6.300922,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-52.25,6.583060,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-52.00,7.406671,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-51.75,7.331003,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-51.50,8.315506,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-51.25,10.232804,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-51.00,11.512082,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-50.75,11.596680,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-50.50,11.067088,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-50.25,10.237111,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-50.00,9.811264,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-49.75,9.470125,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-49.50,9.203923,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-49.25,8.941359,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-49.00,8.598346,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-48.75,8.267865,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-48.50,8.106634,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-48.25,7.964947,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-48.00,7.845986,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-47.75,7.664585,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-47.50,7.520032,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-47.25,7.263357,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-47.00,7.077084,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-46.75,6.955594,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-46.50,6.854259,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-46.25,6.856499,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-46.00,6.840115,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-45.75,6.878029,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-45.50,6.876023,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-45.25,6.880041,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-45.00,6.949958,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-44.75,6.993894,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-44.50,7.125347,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-44.25,7.306608,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-44.00,7.392659,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-43.75,7.561059,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-43.50,7.715485,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-43.25,7.806400,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-43.00,7.890098,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-42.75,7.915224,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-42.50,7.983151,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-42.25,8.054582,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-42.00,8.141454,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-41.75,8.212552,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-41.50,8.348347,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-41.25,8.436614,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-41.00,8.501864,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-40.75,8.651994,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-40.50,8.627625,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-40.25,8.781853,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-40.00,8.837400,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-39.75,8.911716,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-39.50,8.979758,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-39.25,9.073163,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-39.00,9.215661,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-38.75,9.308437,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-38.50,9.354597,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-38.25,9.325924,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-38.00,9.232788,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-37.75,9.127234,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-37.50,9.108315,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-37.25,9.186886,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-37.00,9.177050,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-36.75,9.167862,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-36.50,9.225775,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-36.25,9.182281,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-36.00,9.300025,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-35.75,9.298719,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-35.50,9.359592,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-35.25,9.375550,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-35.00,9.384591,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-34.75,9.367576,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-34.50,9.376951,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-34.25,9.317865,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-34.00,9.379726,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-33.75,9.414001,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-33.50,9.547876,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-33.25,9.679068,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-33.00,9.815609,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-32.75,9.846872,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-32.50,9.850413,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-32.25,9.815615,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-32.00,9.823025,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-31.75,9.789595,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-31.50,9.616563,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-31.25,9.501803,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-31.00,9.406286,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-30.75,9.403119,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-30.50,9.422511,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-30.25,9.325242,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-30.00,9.251196,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-29.75,9.174170,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-29.50,9.247232,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-29.25,9.221145,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-29.00,9.214376,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-28.75,9.163943,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-28.50,9.132661,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-28.25,9.193468,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-28.00,9.298534,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-27.75,9.430047,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-27.50,9.495736,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-27.25,9.698195,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-27.00,9.747825,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-26.75,9.832127,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-26.50,9.595326,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-26.25,9.355802,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-26.00,9.137433,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-25.75,9.104713,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-25.50,9.229703,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-25.25,9.226037,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_2.75_-25.00,9.057679,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-90.00,7.571527,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-89.75,7.492311,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-89.50,7.432908,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-89.25,7.197289,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-89.00,6.950084,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-88.75,6.792542,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-88.50,6.778543,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-88.25,6.705304,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-88.00,6.225229,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-87.75,6.367072,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-87.50,5.990563,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-87.25,5.953474,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-87.00,5.717400,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-86.75,5.715330,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-86.50,5.542039,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-86.25,5.178071,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-86.00,5.056486,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-85.75,4.905699,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-85.50,4.841529,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-85.25,4.538462,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-85.00,4.389496,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-84.75,4.133989,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-84.50,4.094790,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-84.25,3.914392,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-84.00,3.652215,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-83.75,3.473832,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-83.50,3.090602,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-83.25,2.999600,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-83.00,2.732032,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-82.75,2.528103,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-82.50,2.312654,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-82.25,2.142668,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-82.00,2.048400,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-81.75,2.011135,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-81.50,1.995697,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-81.25,2.041358,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-81.00,1.947139,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-80.75,2.180524,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-80.50,2.402461,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-80.25,2.673528,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-80.00,3.034062,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-79.75,3.518517,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-79.50,4.154782,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-79.25,4.730443,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-79.00,5.472049,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-78.75,6.802531,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-78.50,7.744637,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-78.25,11.262825,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-78.00,13.803752,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-77.75,15.038780,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-77.50,15.932375,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-77.25,21.474792,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-77.00,29.205595,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-76.75,9.398418,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-76.50,13.226351,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-76.25,12.194784,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-76.00,11.058196,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-75.75,7.656829,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-75.50,3.862772,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-75.25,3.985994,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-75.00,9.159403,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-74.75,11.052271,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-74.50,3.048501,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-74.25,5.562879,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-74.00,8.988935,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-73.75,4.732126,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-73.50,6.257994,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-73.25,6.203965,research_only_not_submittable,vermelho,62b3626,2019-01
2019_02_3.00_-73.00,5.251463,research_only_not_submittable,vermelho,62b3626,2019-01
